UserID,Age,Gender,Daily_ScreenTime_Hours,SocialMedia_Min,Gaming_Min,Study_Min,Sleep_Hours,Device Type,Calls_Min,Messages_Sent,Battery_Drain_Percent,Record_Type,Total_Tracked_App_Min,Social_Ratio,Gaming_Ratio,Study_Ratio,Communication_Intensity,Sleep_Deficit,Usage_Intensity_Score,Usage_Level,Total_Tracked_Activity_Hours,User_Cluster,Cluster_Name
6554,38,Male,3.99,123,142,152,8.5,Android,39,175,28,Synthetic_Expansion,417,0.295,0.341,0.365,97.3,0.0,49.9,Moderate,7.6,0,Group A
6555,34,Female,3.56,23,0,170,6.0,Android,49,133,40,Synthetic_Expansion,193,0.119,0.0,0.881,93.3,2.0,29.7,Low,4.033333333333333,0,Group A
6556,21,Male,9.29,230,75,287,8.5,iPhone,19,2,38,Synthetic_Expansion,592,0.389,0.127,0.485,19.7,0.0,69.8,High,10.183333333333334,3,Group D
6557,42,Male,3.16,221,14,172,5.8,Android,10,110,22,Synthetic_Expansion,407,0.543,0.034,0.423,46.7,2.2,40.6,Moderate,6.95,2,Group C
6558,18,Male,10.24,116,68,264,5.7,Android,2,181,27,Synthetic_Expansion,448,0.259,0.152,0.589,62.3,2.3,66.5,High,7.5,3,Group D
6559,26,Male,10.83,184,78,185,7.2,Android,64,144,31,Synthetic_Expansion,447,0.412,0.174,0.414,112.0,0.8,75.0,High,8.516666666666667,2,Group C
6560,31,Male,4.17,128,117,235,8.4,iPhone,0,257,5,Synthetic_Expansion,480,0.267,0.244,0.49,85.7,0.0,45.9,Moderate,8.0,0,Group A
6561,41,Male,2.1,200,8,180,5.1,iPhone,78,291,25,Synthetic_Expansion,388,0.515,0.021,0.464,175.0,2.9,41.2,Moderate,7.766666666666667,2,Group C
6562,40,Female,11.2,78,105,266,7.5,Android,46,243,21,Synthetic_Expansion,449,0.174,0.234,0.592,127.0,0.5,70.6,High,8.25,3,Group D
6563,35,Male,6.44,157,111,49,8.5,Android,26,102,12,Synthetic_Expansion,317,0.495,0.35,0.155,60.0,0.0,52.9,Moderate,5.716666666666667,1,Group B
6564,26,Female,8.56,198,39,13,4.0,iPhone,97,262,40,Synthetic_Expansion,250,0.792,0.156,0.052,184.3,4.0,70.6,High,5.783333333333333,2,Group C
6565,22,Male,8.47,23,162,230,8.9,iPhone,5,170,19,Synthetic_Expansion,415,0.055,0.39,0.554,61.7,0.0,57.6,Moderate,7.0,3,Group D
6566,42,Female,9.86,103,122,35,4.4,iPhone,69,46,10,Synthetic_Expansion,260,0.396,0.469,0.135,84.3,3.6,59.8,High,5.483333333333333,1,Group B
6567,33,Female,3.82,31,46,190,6.5,iPhone,59,118,36,Synthetic_Expansion,267,0.116,0.172,0.712,98.3,1.5,33.7,Moderate,5.433333333333334,0,Group A
6568,41,Male,8.48,68,95,18,4.6,Android,95,81,34,Synthetic_Expansion,181,0.376,0.525,0.099,122.0,3.4,56.6,Moderate,4.6,1,Group B
6569,42,Female,6.82,94,64,125,8.9,Android,68,101,7,Synthetic_Expansion,283,0.332,0.226,0.442,101.7,0.0,43.9,Moderate,5.85,2,Group C
6570,36,Female,8.53,33,99,151,5.5,iPhone,114,292,9,Synthetic_Expansion,283,0.117,0.35,0.534,211.3,2.5,55.0,Moderate,6.616666666666666,0,Group A
6571,24,Male,10.75,160,123,75,4.5,Android,90,139,39,Synthetic_Expansion,358,0.447,0.344,0.209,136.3,3.5,78.3,High,7.466666666666667,3,Group D
6572,39,Male,4.01,191,97,123,5.0,Android,72,289,34,Synthetic_Expansion,411,0.465,0.236,0.299,168.3,3.0,57.2,Moderate,8.05,1,Group B
6573,40,Male,11.62,63,162,229,7.4,Android,58,220,14,Synthetic_Expansion,454,0.139,0.357,0.504,131.3,0.6,73.2,High,8.533333333333333,3,Group D
6574,18,Male,10.72,183,47,49,7.8,iPhone,97,87,31,Synthetic_Expansion,279,0.656,0.168,0.176,126.0,0.2,70.0,High,6.266666666666667,2,Group C
6575,44,Male,8.4,80,62,65,7.2,Android,35,108,22,Synthetic_Expansion,207,0.386,0.3,0.314,71.0,0.8,52.4,Moderate,4.033333333333333,2,Group C
6576,18,Male,7.54,231,23,273,8.2,Android,65,116,35,Synthetic_Expansion,527,0.438,0.044,0.518,103.7,0.0,62.1,High,9.866666666666667,2,Group C
6577,43,Female,9.82,126,80,144,7.3,iPhone,83,139,23,Synthetic_Expansion,350,0.36,0.229,0.411,129.3,0.7,64.4,High,7.216666666666667,2,Group C
6578,30,Male,11.6,176,96,5,8.5,Android,75,198,33,Synthetic_Expansion,277,0.635,0.347,0.018,141.0,0.0,81.0,High,5.866666666666666,1,Group B
6579,20,Female,4.41,224,16,131,4.5,Android,66,289,26,Synthetic_Expansion,371,0.604,0.043,0.353,162.3,3.5,52.7,Moderate,7.283333333333333,2,Group C
6580,40,Female,2.05,65,90,231,5.7,Android,57,187,26,Synthetic_Expansion,386,0.168,0.233,0.598,119.3,2.3,33.3,Moderate,7.383333333333334,0,Group A
6581,43,Female,11.56,236,143,60,8.3,iPhone,5,151,7,Synthetic_Expansion,439,0.538,0.326,0.137,55.3,0.0,81.7,High,7.4,3,Group D
6582,37,Female,8.51,200,150,237,5.2,iPhone,1,296,12,Synthetic_Expansion,587,0.341,0.256,0.404,99.7,2.8,73.9,High,9.8,3,Group D
6583,31,Male,10.9,125,20,286,5.1,Android,120,178,36,Synthetic_Expansion,431,0.29,0.046,0.664,179.3,2.9,67.9,High,9.183333333333334,2,Group C
6584,40,Male,6.83,201,182,224,9.2,iPhone,73,189,9,Synthetic_Expansion,607,0.331,0.3,0.369,136.0,0.0,66.1,High,11.333333333333334,3,Group D
6585,43,Female,3.88,58,85,35,6.2,iPhone,40,23,13,Synthetic_Expansion,178,0.326,0.478,0.197,47.7,1.8,30.5,Low,3.633333333333333,1,Group B
6586,30,Female,11.4,153,52,92,6.9,Android,98,246,31,Synthetic_Expansion,297,0.515,0.175,0.31,180.0,1.1,75.8,High,6.583333333333333,2,Group C
6587,42,Male,5.41,63,99,215,7.4,Android,92,162,29,Synthetic_Expansion,377,0.167,0.263,0.57,146.0,0.6,46.4,Moderate,7.816666666666666,0,Group A
6588,28,Male,4.59,149,107,83,7.2,iPhone,65,291,13,Synthetic_Expansion,339,0.44,0.316,0.245,162.0,0.8,51.5,Moderate,6.733333333333333,1,Group B
6589,27,Male,1.91,58,159,207,8.5,iPhone,115,256,23,Synthetic_Expansion,424,0.137,0.375,0.488,200.3,0.0,39.5,Moderate,8.983333333333333,0,Group A
6590,38,Male,6.66,40,115,77,6.2,iPhone,25,142,37,Synthetic_Expansion,232,0.172,0.496,0.332,72.3,1.8,51.9,Moderate,4.283333333333333,1,Group B
6591,18,Female,8.32,69,40,131,4.9,Android,47,150,6,Synthetic_Expansion,240,0.288,0.167,0.546,97.0,3.1,46.8,Moderate,4.783333333333333,2,Group C
6592,41,Male,11.66,49,27,140,5.4,Android,116,95,35,Synthetic_Expansion,216,0.227,0.125,0.648,147.7,2.6,62.0,High,5.533333333333333,2,Group C
6593,42,Male,11.0,231,25,220,5.9,Android,114,83,14,Synthetic_Expansion,476,0.485,0.053,0.462,141.7,2.1,68.8,High,9.833333333333334,2,Group C
6594,31,Female,8.4,15,57,139,8.8,iPhone,25,254,8,Synthetic_Expansion,211,0.071,0.27,0.659,109.7,0.0,48.0,Moderate,3.933333333333333,0,Group A
6595,34,Male,2.23,111,23,260,8.6,Android,60,258,10,Synthetic_Expansion,394,0.282,0.058,0.66,146.0,0.0,30.6,Low,7.566666666666666,0,Group A
6596,37,Female,6.96,167,107,149,4.3,iPhone,47,302,22,Synthetic_Expansion,423,0.395,0.253,0.352,147.7,3.7,64.5,High,7.833333333333333,3,Group D
6597,21,Female,8.07,40,77,180,7.1,iPhone,69,296,15,Synthetic_Expansion,297,0.135,0.259,0.606,167.7,0.9,53.6,Moderate,6.1,0,Group A
6598,18,Male,7.2,75,160,131,7.1,iPhone,52,260,25,Synthetic_Expansion,366,0.205,0.437,0.358,138.7,0.9,61.5,High,6.966666666666667,3,Group D
6599,32,Male,11.76,59,99,140,7.1,Android,78,111,23,Synthetic_Expansion,298,0.198,0.332,0.47,115.0,0.9,66.7,High,6.266666666666667,3,Group D
6600,37,Male,8.17,56,164,174,7.0,Android,75,194,25,Synthetic_Expansion,394,0.142,0.416,0.442,139.7,1.0,61.7,High,7.816666666666666,3,Group D
6601,34,Male,4.0,115,169,267,6.5,Android,6,156,7,Synthetic_Expansion,551,0.209,0.307,0.485,58.0,1.5,45.6,Moderate,9.283333333333331,0,Group A
6602,37,Female,8.2,56,130,180,6.4,Android,23,249,31,Synthetic_Expansion,366,0.153,0.355,0.492,106.0,1.6,62.3,High,6.483333333333333,3,Group D
6603,20,Female,8.75,21,141,285,8.9,Android,34,220,30,Synthetic_Expansion,447,0.047,0.315,0.638,107.3,0.0,61.1,High,8.016666666666667,0,Group A
6604,37,Female,7.72,18,93,68,5.7,iPhone,30,216,39,Synthetic_Expansion,179,0.101,0.52,0.38,102.0,2.3,55.2,Moderate,3.4833333333333334,1,Group B
6605,41,Male,6.9,224,159,178,6.5,iPhone,75,259,36,Synthetic_Expansion,561,0.399,0.283,0.317,161.3,1.5,75.4,High,10.6,3,Group D
6606,42,Male,10.99,171,160,134,9.3,Android,9,184,34,Synthetic_Expansion,465,0.368,0.344,0.288,70.3,0.0,83.4,High,7.9,3,Group D
6607,42,Female,11.66,60,24,139,4.2,Android,121,152,37,Synthetic_Expansion,223,0.269,0.108,0.623,171.7,3.8,65.0,High,5.733333333333333,2,Group C
6608,31,Male,6.72,17,21,73,4.4,Android,103,114,36,Synthetic_Expansion,111,0.153,0.189,0.658,141.0,3.6,41.2,Moderate,3.566666666666667,2,Group C
6609,29,Male,10.57,196,87,194,8.5,iPhone,96,141,28,Synthetic_Expansion,477,0.411,0.182,0.407,143.0,0.0,74.9,High,9.55,3,Group D
6610,18,Female,3.68,63,140,122,7.4,Android,65,207,33,Synthetic_Expansion,325,0.194,0.431,0.375,134.0,0.6,45.9,Moderate,6.5,0,Group A
6611,31,Male,7.23,190,155,155,4.8,Android,3,166,11,Synthetic_Expansion,500,0.38,0.31,0.31,58.3,3.2,64.1,High,8.383333333333333,3,Group D
6612,18,Male,3.71,125,149,217,8.8,iPhone,59,164,7,Synthetic_Expansion,491,0.255,0.303,0.442,113.7,0.0,44.0,Moderate,9.166666666666666,0,Group A
6613,43,Male,4.48,176,86,56,6.2,Android,53,42,27,Synthetic_Expansion,318,0.553,0.27,0.176,67.0,1.8,46.8,Moderate,6.183333333333334,1,Group B
6614,42,Male,2.16,219,113,172,4.5,iPhone,61,102,32,Synthetic_Expansion,504,0.435,0.224,0.341,95.0,3.5,47.2,Moderate,9.416666666666666,1,Group B
6615,18,Female,6.38,229,149,170,7.6,iPhone,100,160,35,Synthetic_Expansion,548,0.418,0.272,0.31,153.3,0.4,69.5,High,10.8,3,Group D
6616,18,Female,5.56,94,63,247,7.0,Android,34,92,22,Synthetic_Expansion,404,0.233,0.156,0.611,64.7,1.0,42.5,Moderate,7.3,0,Group A
6617,18,Female,6.91,34,174,223,9.0,iPhone,5,288,12,Synthetic_Expansion,431,0.079,0.404,0.517,101.0,0.0,55.8,Moderate,7.266666666666667,0,Group A
6618,33,Male,4.63,23,24,235,7.7,Android,5,265,12,Synthetic_Expansion,282,0.082,0.085,0.833,93.3,0.3,33.1,Moderate,4.783333333333333,0,Group A
6619,18,Male,5.73,35,98,119,7.3,iPhone,79,249,33,Synthetic_Expansion,252,0.139,0.389,0.472,162.0,0.7,49.1,Moderate,5.516666666666667,0,Group A
6620,18,Female,1.78,174,60,204,8.5,iPhone,93,180,8,Synthetic_Expansion,438,0.397,0.137,0.466,153.0,0.0,34.2,Moderate,8.85,0,Group A
6621,18,Female,3.22,210,148,178,4.8,Android,108,208,16,Synthetic_Expansion,536,0.392,0.276,0.332,177.3,3.2,52.8,Moderate,10.733333333333333,1,Group B
6622,27,Male,9.45,122,20,140,7.0,iPhone,2,160,15,Synthetic_Expansion,282,0.433,0.071,0.496,55.3,1.0,56.4,Moderate,4.733333333333333,2,Group C
6623,35,Male,1.45,26,3,194,4.2,Android,8,140,28,Synthetic_Expansion,223,0.117,0.013,0.87,54.7,3.8,19.5,Low,3.85,0,Group A
6624,37,Male,10.93,237,184,211,7.4,iPhone,57,236,5,Synthetic_Expansion,632,0.375,0.291,0.334,135.7,0.6,85.2,High,11.483333333333333,3,Group D
6625,27,Male,2.12,60,27,146,6.4,Android,97,60,22,Synthetic_Expansion,233,0.258,0.116,0.627,117.0,1.6,22.7,Low,5.5,0,Group A
6626,41,Female,4.25,65,145,177,8.8,iPhone,66,111,35,Synthetic_Expansion,387,0.168,0.375,0.457,103.0,0.0,45.9,Moderate,7.55,0,Group A
6627,40,Female,6.37,199,88,40,7.4,iPhone,114,257,28,Synthetic_Expansion,327,0.609,0.269,0.122,199.7,0.6,63.4,High,7.35,1,Group B
6628,19,Male,2.73,91,62,175,7.1,iPhone,6,99,21,Synthetic_Expansion,328,0.277,0.189,0.534,39.0,0.9,31.5,Low,5.566666666666666,0,Group A
6629,34,Male,7.47,35,16,116,8.2,Android,31,139,26,Synthetic_Expansion,167,0.21,0.096,0.695,77.3,0.0,43.4,Moderate,3.3,2,Group C
6630,41,Female,2.32,183,117,276,9.4,Android,39,87,28,Synthetic_Expansion,576,0.318,0.203,0.479,68.0,0.0,43.6,Moderate,10.25,0,Group A
6631,18,Female,8.69,75,91,16,6.1,Android,65,117,24,Synthetic_Expansion,182,0.412,0.5,0.088,104.0,1.9,56.3,Moderate,4.116666666666666,1,Group B
6632,18,Female,8.83,127,182,219,9.1,Android,20,291,12,Synthetic_Expansion,528,0.241,0.345,0.415,117.0,0.0,71.6,High,9.133333333333333,3,Group D
6633,43,Female,11.24,81,71,63,4.7,iPhone,79,132,36,Synthetic_Expansion,215,0.377,0.33,0.293,123.0,3.3,68.2,High,4.9,2,Group C
6634,29,Male,10.6,140,86,154,7.6,iPhone,26,259,10,Synthetic_Expansion,380,0.368,0.226,0.405,112.3,0.4,69.7,High,6.766666666666667,3,Group D
6635,26,Female,1.94,70,38,191,7.5,Android,100,290,20,Synthetic_Expansion,299,0.234,0.127,0.639,196.7,0.5,30.9,Low,6.65,0,Group A
6636,19,Male,9.86,92,100,140,5.2,iPhone,120,107,31,Synthetic_Expansion,332,0.277,0.301,0.422,155.7,2.8,64.3,High,7.533333333333333,3,Group D
6637,39,Male,12.23,125,10,144,4.0,iPhone,50,284,16,Synthetic_Expansion,279,0.448,0.036,0.516,144.7,4.0,70.6,High,5.483333333333333,2,Group C
6638,19,Female,8.23,69,142,169,9.1,iPhone,1,66,15,Synthetic_Expansion,380,0.182,0.374,0.445,23.0,0.0,54.4,Moderate,6.35,3,Group D
6639,23,Female,11.96,229,135,152,5.1,iPhone,119,29,27,Synthetic_Expansion,516,0.444,0.262,0.295,128.7,2.9,82.9,High,10.583333333333334,3,Group D
6640,35,Female,11.78,238,99,269,6.4,Android,67,293,7,Synthetic_Expansion,606,0.393,0.163,0.444,164.7,1.6,83.8,High,11.216666666666669,3,Group D
6641,35,Female,8.69,171,29,189,7.1,iPhone,54,259,35,Synthetic_Expansion,389,0.44,0.075,0.486,140.3,0.9,66.6,High,7.383333333333334,2,Group C
6642,19,Female,9.93,217,181,148,9.3,Android,30,242,11,Synthetic_Expansion,546,0.397,0.332,0.271,110.7,0.0,81.2,High,9.6,3,Group D
6643,18,Female,8.62,188,138,140,4.3,iPhone,100,285,6,Synthetic_Expansion,466,0.403,0.296,0.3,195.0,3.7,70.5,High,9.433333333333334,3,Group D
6644,24,Male,3.72,187,169,104,6.1,Android,76,15,35,Synthetic_Expansion,460,0.407,0.367,0.226,81.0,1.9,52.9,Moderate,8.933333333333334,1,Group B
6645,40,Female,8.29,75,122,61,6.2,iPhone,4,182,24,Synthetic_Expansion,258,0.291,0.473,0.236,64.7,1.8,59.6,High,4.366666666666666,1,Group B
6646,32,Male,4.1,165,158,171,4.5,Android,85,225,26,Synthetic_Expansion,494,0.334,0.32,0.346,160.0,3.5,56.3,Moderate,9.65,3,Group D
6647,19,Male,8.03,219,69,247,5.5,Android,14,176,5,Synthetic_Expansion,535,0.409,0.129,0.462,72.7,2.5,61.2,High,9.15,2,Group C
6648,30,Female,5.08,172,9,212,6.9,iPhone,113,108,29,Synthetic_Expansion,393,0.438,0.023,0.539,149.0,1.1,45.0,Moderate,8.433333333333334,2,Group C
6649,37,Female,1.92,169,87,43,6.5,iPhone,104,105,26,Synthetic_Expansion,299,0.565,0.291,0.144,139.0,1.5,38.5,Moderate,6.716666666666667,1,Group B
6650,18,Male,3.24,172,170,202,8.7,Android,23,167,5,Synthetic_Expansion,544,0.316,0.312,0.371,78.7,0.0,47.5,Moderate,9.45,3,Group D
6651,22,Male,8.22,45,186,63,7.8,Android,9,12,38,Synthetic_Expansion,294,0.153,0.633,0.214,13.0,0.2,60.0,High,5.05,1,Group B
6652,32,Male,1.54,53,184,168,4.3,iPhone,74,197,36,Synthetic_Expansion,405,0.131,0.454,0.415,139.7,3.7,41.1,Moderate,7.983333333333333,0,Group A
6653,32,Female,1.82,36,24,213,5.4,iPhone,26,117,10,Synthetic_Expansion,273,0.132,0.088,0.78,65.0,2.6,18.2,Low,4.983333333333333,0,Group A
6654,42,Male,10.4,208,24,161,7.7,Android,4,32,12,Synthetic_Expansion,393,0.529,0.061,0.41,14.7,0.3,62.4,High,6.616666666666666,2,Group C
6655,18,Male,11.23,200,105,165,5.6,iPhone,122,97,25,Synthetic_Expansion,470,0.426,0.223,0.351,154.3,2.4,77.0,High,9.866666666666667,3,Group D
6656,28,Female,2.36,135,174,146,8.8,Android,3,108,22,Synthetic_Expansion,455,0.297,0.382,0.321,39.0,0.0,43.7,Moderate,7.633333333333334,1,Group B
6657,18,Female,8.25,105,108,178,7.2,iPhone,0,91,30,Synthetic_Expansion,391,0.269,0.276,0.455,30.3,0.8,59.2,High,6.516666666666667,3,Group D
6658,18,Female,2.45,54,61,268,7.3,Android,9,22,38,Synthetic_Expansion,383,0.141,0.159,0.7,16.3,0.7,29.0,Low,6.533333333333333,0,Group A
6659,30,Male,8.64,15,50,177,6.0,Android,96,114,22,Synthetic_Expansion,242,0.062,0.207,0.731,134.0,2.0,47.1,Moderate,5.633333333333334,0,Group A
6660,30,Male,7.94,52,149,67,6.4,Android,114,298,27,Synthetic_Expansion,268,0.194,0.556,0.25,213.3,1.6,63.2,High,6.366666666666666,1,Group B
6661,18,Male,7.94,236,112,232,8.4,iPhone,10,306,26,Synthetic_Expansion,580,0.407,0.193,0.4,112.0,0.0,75.5,High,9.833333333333334,3,Group D
6662,27,Male,7.23,64,41,37,9.7,iPhone,75,72,36,Synthetic_Expansion,142,0.451,0.289,0.261,99.0,0.0,47.3,Moderate,3.6166666666666663,2,Group C
6663,42,Male,4.13,156,52,202,7.3,iPhone,65,74,26,Synthetic_Expansion,410,0.38,0.127,0.493,89.7,0.7,41.8,Moderate,7.916666666666667,0,Group A
6664,34,Female,10.4,151,122,141,4.2,Android,5,134,15,Synthetic_Expansion,414,0.365,0.295,0.341,49.7,3.8,70.0,High,6.983333333333333,3,Group D
6665,27,Male,10.26,202,0,278,6.9,Android,50,141,22,Synthetic_Expansion,480,0.421,0.0,0.579,97.0,1.1,65.5,High,8.833333333333334,2,Group C
6666,40,Female,4.68,164,172,99,7.4,iPhone,5,281,30,Synthetic_Expansion,435,0.377,0.395,0.228,98.7,0.6,62.4,High,7.333333333333333,1,Group B
6667,29,Female,8.83,43,174,289,6.9,iPhone,94,150,6,Synthetic_Expansion,506,0.085,0.344,0.571,144.0,1.1,57.7,Moderate,10.0,3,Group D
6668,41,Female,4.33,140,173,213,7.8,Android,10,80,19,Synthetic_Expansion,526,0.266,0.329,0.405,36.7,0.2,49.7,Moderate,8.933333333333334,3,Group D
6669,24,Male,9.92,63,44,150,6.0,Android,61,138,17,Synthetic_Expansion,257,0.245,0.171,0.584,107.0,2.0,55.0,Moderate,5.3,2,Group C
6670,35,Male,11.04,177,43,5,9.3,iPhone,44,288,38,Synthetic_Expansion,225,0.787,0.191,0.022,140.0,0.0,78.8,High,4.483333333333333,2,Group C
6671,38,Male,10.66,215,92,18,7.5,iPhone,2,142,18,Synthetic_Expansion,325,0.662,0.283,0.055,49.3,0.5,74.8,High,5.45,1,Group B
6672,35,Male,8.74,115,56,270,5.1,Android,43,239,28,Synthetic_Expansion,441,0.261,0.127,0.612,122.7,2.9,62.0,High,8.066666666666666,2,Group C
6673,36,Male,11.03,231,123,167,7.0,iPhone,15,189,7,Synthetic_Expansion,521,0.443,0.236,0.321,78.0,1.0,78.9,High,8.933333333333334,3,Group D
6674,34,Female,1.39,34,153,164,6.7,Android,38,110,16,Synthetic_Expansion,351,0.097,0.436,0.467,74.7,1.3,28.5,Low,6.483333333333333,0,Group A
6675,38,Male,5.29,11,25,59,5.6,Android,53,40,35,Synthetic_Expansion,95,0.116,0.263,0.621,66.3,2.4,32.9,Moderate,2.466666666666667,0,Group A
6676,18,Male,4.88,188,156,131,8.8,iPhone,50,157,31,Synthetic_Expansion,475,0.396,0.328,0.276,102.3,0.0,60.0,High,8.75,1,Group B
6677,34,Male,11.73,130,100,144,6.3,Android,113,180,19,Synthetic_Expansion,374,0.348,0.267,0.385,173.0,1.7,73.9,High,8.116666666666667,3,Group D
6678,18,Male,11.0,99,111,204,8.9,iPhone,14,157,13,Synthetic_Expansion,414,0.239,0.268,0.493,66.3,0.0,67.2,High,7.133333333333334,3,Group D
6679,44,Male,5.04,183,175,152,6.7,iPhone,69,112,37,Synthetic_Expansion,510,0.359,0.343,0.298,106.3,1.3,61.7,High,9.65,3,Group D
6680,25,Male,7.72,79,66,143,8.7,iPhone,53,291,5,Synthetic_Expansion,288,0.274,0.229,0.497,150.0,0.0,52.0,Moderate,5.683333333333334,2,Group C
6681,41,Female,2.93,168,0,71,6.6,Android,16,134,35,Synthetic_Expansion,239,0.703,0.0,0.297,60.7,1.4,38.2,Moderate,4.25,2,Group C
6682,36,Female,2.83,189,178,194,4.6,iPhone,10,176,35,Synthetic_Expansion,561,0.337,0.317,0.346,68.7,3.4,55.8,Moderate,9.516666666666667,3,Group D
6683,40,Female,3.84,108,39,27,6.9,iPhone,58,178,15,Synthetic_Expansion,174,0.621,0.224,0.155,117.3,1.1,36.3,Moderate,3.8666666666666663,1,Group B
6684,38,Male,3.05,70,28,157,8.9,iPhone,83,158,20,Synthetic_Expansion,255,0.275,0.11,0.616,135.7,0.0,29.9,Low,5.633333333333334,0,Group A
6685,20,Male,10.85,160,12,236,4.5,iPhone,19,168,21,Synthetic_Expansion,408,0.392,0.029,0.578,75.0,3.5,65.9,High,7.116666666666666,2,Group C
6686,44,Male,3.94,134,6,43,6.2,Android,106,17,35,Synthetic_Expansion,183,0.732,0.033,0.235,111.7,1.8,35.8,Moderate,4.816666666666666,2,Group C
6687,31,Female,6.74,42,25,7,7.2,Android,85,100,5,Synthetic_Expansion,74,0.568,0.338,0.095,118.3,0.8,35.4,Moderate,2.65,1,Group B
6688,22,Female,7.3,111,113,50,6.8,iPhone,52,190,14,Synthetic_Expansion,274,0.405,0.412,0.182,115.3,1.2,55.9,Moderate,5.433333333333334,1,Group B
6689,38,Male,2.54,101,58,108,10.0,Android,16,107,5,Synthetic_Expansion,267,0.378,0.217,0.404,51.7,0.0,27.6,Low,4.716666666666667,0,Group A
6690,40,Male,6.67,134,76,144,7.4,iPhone,104,138,22,Synthetic_Expansion,354,0.379,0.215,0.407,150.0,0.6,52.6,Moderate,7.633333333333334,2,Group C
6691,23,Male,4.31,105,106,102,7.7,Android,5,138,34,Synthetic_Expansion,313,0.335,0.339,0.326,51.0,0.3,46.8,Moderate,5.3,1,Group B
6692,26,Male,2.64,110,139,138,4.9,Android,21,117,40,Synthetic_Expansion,387,0.284,0.359,0.357,60.0,3.1,44.6,Moderate,6.8,0,Group A
6693,18,Male,1.87,98,35,72,8.5,iPhone,45,224,28,Synthetic_Expansion,205,0.478,0.171,0.351,119.7,0.0,32.6,Moderate,4.166666666666667,1,Group B
6694,18,Female,1.56,186,80,295,9.2,iPhone,90,65,18,Synthetic_Expansion,561,0.332,0.143,0.526,111.7,0.0,34.7,Moderate,10.85,0,Group A
6695,37,Male,8.36,121,151,35,5.0,iPhone,61,108,22,Synthetic_Expansion,307,0.394,0.492,0.114,97.0,3.0,63.1,High,6.133333333333334,1,Group B
6696,30,Female,1.77,137,121,199,5.9,iPhone,8,282,13,Synthetic_Expansion,457,0.3,0.265,0.435,102.0,2.1,40.8,Moderate,7.75,0,Group A
6697,34,Male,3.65,75,173,116,6.2,iPhone,85,186,39,Synthetic_Expansion,364,0.206,0.475,0.319,147.0,1.8,50.3,Moderate,7.483333333333333,1,Group B
6698,30,Male,9.92,128,31,174,4.0,Android,97,25,22,Synthetic_Expansion,333,0.384,0.093,0.523,105.3,4.0,56.8,Moderate,7.166666666666667,2,Group C
6699,19,Male,8.78,52,129,133,7.2,iPhone,54,298,6,Synthetic_Expansion,314,0.166,0.411,0.424,153.3,0.8,59.4,High,6.133333333333334,3,Group D
6700,37,Male,6.68,67,125,59,5.0,Android,40,201,20,Synthetic_Expansion,251,0.267,0.498,0.235,107.0,3.0,52.8,Moderate,4.85,1,Group B
6701,19,Female,9.98,219,26,179,7.1,iPhone,97,119,39,Synthetic_Expansion,424,0.517,0.061,0.422,136.7,0.9,71.6,High,8.683333333333334,2,Group C
6702,36,Male,1.51,116,90,226,8.7,iPhone,10,257,13,Synthetic_Expansion,432,0.269,0.208,0.523,95.7,0.0,34.6,Moderate,7.366666666666666,0,Group A
6703,21,Male,11.37,105,93,159,7.4,Android,102,290,33,Synthetic_Expansion,357,0.294,0.261,0.445,198.7,0.6,77.1,High,7.65,3,Group D
6704,18,Male,10.87,181,141,180,8.1,iPhone,82,297,22,Synthetic_Expansion,502,0.361,0.281,0.359,181.0,0.0,83.0,High,9.733333333333333,3,Group D
6705,18,Female,8.1,77,24,212,8.0,Android,80,83,15,Synthetic_Expansion,313,0.246,0.077,0.677,107.7,0.0,45.3,Moderate,6.55,2,Group C
6706,27,Male,11.56,237,112,188,6.8,Android,80,82,33,Synthetic_Expansion,537,0.441,0.209,0.35,107.3,1.2,83.4,High,10.283333333333331,3,Group D
6707,18,Female,1.84,9,174,173,5.3,Android,122,94,34,Synthetic_Expansion,356,0.025,0.489,0.486,153.3,2.7,33.8,Moderate,7.966666666666667,0,Group A
6708,20,Female,9.68,126,35,55,5.7,Android,41,26,36,Synthetic_Expansion,216,0.583,0.162,0.255,49.7,2.3,59.6,High,4.283333333333333,2,Group C
6709,40,Male,5.61,17,149,109,4.4,Android,70,3,36,Synthetic_Expansion,275,0.062,0.542,0.396,71.0,3.6,44.0,Moderate,5.75,0,Group A
6710,27,Male,10.56,128,80,288,6.0,iPhone,2,244,32,Synthetic_Expansion,496,0.258,0.161,0.581,83.3,2.0,73.1,High,8.3,3,Group D
6711,40,Female,7.03,102,27,28,4.2,Android,59,292,25,Synthetic_Expansion,157,0.65,0.172,0.178,156.3,3.8,53.1,Moderate,3.6,2,Group C
6712,33,Male,6.7,70,42,250,7.5,iPhone,92,294,5,Synthetic_Expansion,362,0.193,0.116,0.691,190.0,0.5,45.5,Moderate,7.566666666666666,0,Group A
6713,26,Female,7.67,82,118,242,6.5,Android,120,105,37,Synthetic_Expansion,442,0.186,0.267,0.548,155.0,1.5,58.2,High,9.366666666666667,3,Group D
6714,43,Male,7.35,170,151,41,8.9,iPhone,15,123,14,Synthetic_Expansion,362,0.47,0.417,0.113,56.0,0.0,61.9,High,6.283333333333333,1,Group B
